order_id,customer_id,amount,payment_method,order_status,customer_account_age_days,previous_cod_orders,previous_cod_refusals,previous_successful_deliveries,pincode,pincode_risk_group,pincode_rto_rate,product_category,is_first_order,created_at,rto_outcome
ORD-0042-0003092,CUST-0002622,1932.71,COD,DELIVERED,111,11,0,5,110142,HIGH,0.3880,beauty,False,2026-01-16T00:37:00+00:00,DELIVERED
ORD-0042-0003093,CUST-0001628,1468.78,COD,RTO,947,4,2,4,110081,LOW,0.1540,grocery,False,2026-01-16T00:44:00+00:00,RTO
ORD-0042-0003094,CUST-0000257,2062.53,PREPAID,DELIVERED,1527,21,1,15,110232,LOW,0.1360,apparel,False,2026-01-16T00:51:00+00:00,DELIVERED
ORD-0042-0003095,CUST-0000278,1265.28,COD,DELIVERED,888,19,0,18,110165,LOW,0.1115,beauty,False,2026-01-16T00:58:00+00:00,DELIVERED
ORD-0042-0003096,CUST-0000634,431.82,COD,RTO,1169,1,1,1,110187,LOW,0.1486,apparel,False,2026-01-16T01:05:00+00:00,RTO
ORD-0042-0003097,CUST-0001997,2469.98,COD,DELIVERED,857,10,1,6,110180,MEDIUM,0.2027,electronics,False,2026-01-16T01:12:00+00:00,DELIVERED
ORD-0042-0003098,CUST-0000609,975.41,COD,DELIVERED,571,14,0,10,110191,HIGH,0.3265,home,False,2026-01-16T01:19:00+00:00,DELIVERED
ORD-0042-0003099,CUST-0000076,1721.04,COD,RTO,1350,10,1,7,110024,MEDIUM,0.2426,grocery,False,2026-01-16T01:26:00+00:00,RTO
ORD-0042-0003100,CUST-0000173,976.96,COD,RTO,326,12,0,12,110014,HIGH,0.3868,home,False,2026-01-16T01:33:00+00:00,RTO
ORD-0042-0003101,CUST-0001146,269.45,COD,RTO,32,0,0,0,110024,MEDIUM,0.2426,home,True,2026-01-16T01:40:00+00:00,RTO
ORD-0042-0003102,CUST-0000091,1607.42,COD,DELIVERED,1076,14,0,9,110011,MEDIUM,0.1754,apparel,False,2026-01-16T01:47:00+00:00,DELIVERED
ORD-0042-0003103,CUST-0003124,2091.62,COD,RTO,1030,11,0,5,110116,LOW,0.1597,apparel,False,2026-01-16T01:54:00+00:00,RTO
ORD-0042-0003104,CUST-0002986,1325.81,PREPAID,DELIVERED,679,19,0,14,110088,HIGH,0.4178,apparel,False,2026-01-16T02:01:00+00:00,DELIVERED
ORD-0042-0003105,CUST-0002543,856.73,COD,RTO,6,0,0,0,110028,MEDIUM,0.1992,home,True,2026-01-16T02:08:00+00:00,RTO
ORD-0042-0003106,CUST-0002845,1576.73,COD,RTO,1419,14,0,9,110029,MEDIUM,0.2333,grocery,False,2026-01-16T02:15:00+00:00,RTO
ORD-0042-0003107,CUST-0000223,1556.12,COD,DELIVERED,27,0,0,0,110207,LOW,0.1570,jewellery,True,2026-01-16T02:22:00+00:00,DELIVERED
ORD-0042-0003108,CUST-0000330,2366.46,COD,DELIVERED,1108,9,0,6,110158,MEDIUM,0.2357,apparel,False,2026-01-16T02:29:00+00:00,DELIVERED
ORD-0042-0003109,CUST-0001773,2566.26,COD,DELIVERED,560,9,0,4,110222,LOW,0.1164,footwear,False,2026-01-16T02:36:00+00:00,DELIVERED
ORD-0042-0003110,CUST-0002215,1205.27,COD,DELIVERED,1356,11,0,5,110186,MEDIUM,0.1905,beauty,False,2026-01-16T02:43:00+00:00,DELIVERED
ORD-0042-0003111,CUST-0000221,599.65,COD,RTO,1504,15,4,13,110168,LOW,0.0862,electronics,False,2026-01-16T02:50:00+00:00,RTO
ORD-0042-0003112,CUST-0001088,2415.76,COD,RTO,22,0,0,0,110087,LOW,0.1483,home,True,2026-01-16T02:57:00+00:00,RTO
ORD-0042-0003113,CUST-0000166,1171.94,PREPAID,DELIVERED,1061,12,0,9,110079,MEDIUM,0.1897,home,False,2026-01-16T03:04:00+00:00,DELIVERED
ORD-0042-0003114,CUST-0001145,4437.44,COD,RTO,705,7,0,3,110136,HIGH,0.4202,apparel,False,2026-01-16T03:11:00+00:00,RTO
ORD-0042-0003115,CUST-0001893,4896.59,PREPAID,DELIVERED,33,0,0,0,110063,MEDIUM,0.2574,home,True,2026-01-16T03:18:00+00:00,DELIVERED
ORD-0042-0003116,CUST-0002430,692.43,COD,RTO,185,11,0,5,110200,LOW,0.1173,beauty,False,2026-01-16T03:25:00+00:00,RTO
ORD-0042-0003117,CUST-0002117,1030.69,COD,DELIVERED,1256,4,4,4,110197,LOW,0.0918,beauty,False,2026-01-16T03:32:00+00:00,DELIVERED
ORD-0042-0003118,CUST-0000775,3734.73,PREPAID,DELIVERED,454,15,0,15,110134,MEDIUM,0.2712,home,False,2026-01-16T03:39:00+00:00,DELIVERED
ORD-0042-0003119,CUST-0001316,3282.61,COD,DELIVERED,26,0,0,0,110017,HIGH,0.3607,apparel,True,2026-01-16T03:46:00+00:00,DELIVERED
ORD-0042-0003120,CUST-0003276,390.10,COD,DELIVERED,4,0,0,0,110094,HIGH,0.3371,beauty,True,2026-01-16T03:53:00+00:00,DELIVERED
ORD-0042-0003121,CUST-0000371,916.13,PREPAID,DELIVERED,638,12,0,10,110146,MEDIUM,0.2047,beauty,False,2026-01-16T04:00:00+00:00,DELIVERED
ORD-0042-0003122,CUST-0000447,584.66,COD,DELIVERED,31,0,0,0,110053,MEDIUM,0.2605,beauty,True,2026-01-16T04:07:00+00:00,DELIVERED
ORD-0042-0003123,CUST-0003069,1621.58,PREPAID,DELIVERED,15,0,0,0,110083,MEDIUM,0.1892,jewellery,True,2026-01-16T04:14:00+00:00,DELIVERED
ORD-0042-0003124,CUST-0000851,705.63,COD,RTO,22,0,0,0,110234,HIGH,0.4403,beauty,True,2026-01-16T04:21:00+00:00,RTO
ORD-0042-0003125,CUST-0001985,785.20,COD,DELIVERED,599,10,0,4,110039,LOW,0.1542,home,False,2026-01-16T04:28:00+00:00,DELIVERED
ORD-0042-0003126,CUST-0000735,444.71,COD,DELIVERED,627,9,0,8,110226,HIGH,0.3027,apparel,False,2026-01-16T04:35:00+00:00,DELIVERED
ORD-0042-0003127,CUST-0000391,2572.53,COD,DELIVERED,1140,21,0,15,110184,MEDIUM,0.2305,footwear,False,2026-01-16T04:42:00+00:00,DELIVERED
ORD-0042-0003128,CUST-0002960,1043.00,COD,DELIVERED,1350,10,0,6,110168,LOW,0.0862,home,False,2026-01-16T04:49:00+00:00,DELIVERED
ORD-0042-0003129,CUST-0000315,2143.51,COD,DELIVERED,703,10,2,9,110237,LOW,0.1421,grocery,False,2026-01-16T04:56:00+00:00,DELIVERED
ORD-0042-0003130,CUST-0003256,956.90,COD,DELIVERED,482,2,0,0,110121,LOW,0.1523,electronics,False,2026-01-16T05:03:00+00:00,DELIVERED
ORD-0042-0003131,CUST-0002509,1614.11,COD,DELIVERED,1381,9,0,7,110094,HIGH,0.3371,footwear,False,2026-01-16T05:10:00+00:00,DELIVERED
ORD-0042-0003132,CUST-0000004,2324.59,COD,DELIVERED,918,15,0,9,110088,HIGH,0.4178,apparel,False,2026-01-16T05:17:00+00:00,DELIVERED
ORD-0042-0003133,CUST-0002507,790.98,PREPAID,DELIVERED,611,2,0,0,110116,LOW,0.1597,apparel,False,2026-01-16T05:24:00+00:00,DELIVERED
ORD-0042-0003134,CUST-0000173,4437.29,COD,DELIVERED,1551,3,0,1,110221,LOW,0.1012,electronics,False,2026-01-16T05:31:00+00:00,DELIVERED
ORD-0042-0003135,CUST-0001009,2705.19,COD,DELIVERED,1,0,0,0,110016,HIGH,0.3509,footwear,True,2026-01-16T05:38:00+00:00,DELIVERED
ORD-0042-0003136,CUST-0002783,1538.96,PREPAID,DELIVERED,515,10,1,10,110077,HIGH,0.3519,apparel,False,2026-01-16T05:45:00+00:00,DELIVERED
ORD-0042-0003137,CUST-0000092,1113.88,COD,RTO,1577,3,1,3,110084,MEDIUM,0.2246,footwear,False,2026-01-16T05:52:00+00:00,RTO
ORD-0042-0003138,CUST-0000966,1561.90,PREPAID,DELIVERED,8,0,0,0,110006,LOW,0.1383,apparel,True,2026-01-16T05:59:00+00:00,DELIVERED
ORD-0042-0003139,CUST-0001683,830.89,PREPAID,DELIVERED,1332,22,0,18,110194,LOW,0.1146,footwear,False,2026-01-16T06:06:00+00:00,DELIVERED
ORD-0042-0003140,CUST-0003087,1186.37,PREPAID,DELIVERED,17,0,0,0,110070,LOW,0.1179,home,True,2026-01-16T06:13:00+00:00,DELIVERED
ORD-0042-0003141,CUST-0001544,1709.82,COD,DELIVERED,1240,18,3,14,110070,LOW,0.1179,apparel,False,2026-01-16T06:20:00+00:00,DELIVERED
ORD-0042-0003142,CUST-0003056,3593.89,PREPAID,RTO,31,0,0,0,110184,MEDIUM,0.2305,grocery,True,2026-01-16T06:27:00+00:00,RTO
ORD-0042-0003143,CUST-0000747,1909.71,COD,DELIVERED,425,17,0,13,110139,MEDIUM,0.2464,electronics,False,2026-01-16T06:34:00+00:00,DELIVERED
ORD-0042-0003144,CUST-0001333,2370.79,COD,DELIVERED,417,12,0,12,110047,MEDIUM,0.2553,apparel,False,2026-01-16T06:41:00+00:00,DELIVERED
ORD-0042-0003145,CUST-0000305,1129.67,COD,RTO,10,0,0,0,110007,MEDIUM,0.2504,electronics,True,2026-01-16T06:48:00+00:00,RTO
ORD-0042-0003146,CUST-0002643,934.44,PREPAID,DELIVERED,21,0,0,0,110039,LOW,0.1542,apparel,True,2026-01-16T06:55:00+00:00,DELIVERED
ORD-0042-0003147,CUST-0000806,1891.67,PREPAID,DELIVERED,1198,7,0,7,110157,MEDIUM,0.1710,home,False,2026-01-16T07:02:00+00:00,DELIVERED
ORD-0042-0003148,CUST-0001416,2054.91,COD,DELIVERED,1152,12,0,7,110093,LOW,0.0843,jewellery,False,2026-01-16T07:09:00+00:00,DELIVERED
ORD-0042-0003149,CUST-0000287,443.66,COD,DELIVERED,11,0,0,0,110033,HIGH,0.4362,grocery,True,2026-01-16T07:16:00+00:00,DELIVERED
ORD-0042-0003150,CUST-0003031,1812.66,COD,DELIVERED,1254,15,0,9,110184,MEDIUM,0.2305,footwear,False,2026-01-16T07:23:00+00:00,DELIVERED
ORD-0042-0003151,CUST-0003285,2909.06,PREPAID,DELIVERED,1343,12,0,12,110170,HIGH,0.3286,electronics,False,2026-01-16T07:30:00+00:00,DELIVERED
ORD-0042-0003152,CUST-0001732,825.07,COD,RTO,1467,14,0,8,110223,MEDIUM,0.2135,grocery,False,2026-01-16T07:37:00+00:00,RTO
ORD-0042-0003153,CUST-0001093,2688.55,PREPAID,DELIVERED,932,13,1,13,110012,LOW,0.1251,grocery,False,2026-01-16T07:44:00+00:00,DELIVERED
ORD-0042-0003154,CUST-0002597,1303.18,PREPAID,DELIVERED,18,0,0,0,110050,LOW,0.0828,footwear,True,2026-01-16T07:51:00+00:00,DELIVERED
ORD-0042-0003155,CUST-0000124,2438.29,COD,RTO,14,0,0,0,110170,HIGH,0.3286,apparel,True,2026-01-16T07:58:00+00:00,RTO
ORD-0042-0003156,CUST-0000253,2836.36,COD,DELIVERED,1529,16,3,11,110041,LOW,0.1448,jewellery,False,2026-01-16T08:05:00+00:00,DELIVERED
ORD-0042-0003157,CUST-0001605,2366.13,COD,RTO,1352,14,0,12,110059,HIGH,0.4014,jewellery,False,2026-01-16T08:12:00+00:00,RTO
ORD-0042-0003158,CUST-0003192,689.58,COD,DELIVERED,628,4,1,4,110167,HIGH,0.3759,home,False,2026-01-16T08:19:00+00:00,DELIVERED
ORD-0042-0003159,CUST-0001086,1596.68,PREPAID,RTO,919,10,0,5,110145,HIGH,0.3394,footwear,False,2026-01-16T08:26:00+00:00,RTO
ORD-0042-0003160,CUST-0001823,1499.52,COD,DELIVERED,4,0,0,0,110216,HIGH,0.3834,apparel,True,2026-01-16T08:33:00+00:00,DELIVERED
ORD-0042-0003161,CUST-0000267,1130.01,COD,DELIVERED,752,3,0,3,110085,MEDIUM,0.1997,jewellery,False,2026-01-16T08:40:00+00:00,DELIVERED
ORD-0042-0003162,CUST-0003078,1923.69,COD,DELIVERED,491,17,0,17,110232,LOW,0.1360,apparel,False,2026-01-16T08:47:00+00:00,DELIVERED
ORD-0042-0003163,CUST-0002863,2250.36,COD,RTO,414,8,0,8,110083,MEDIUM,0.1892,beauty,False,2026-01-16T08:54:00+00:00,RTO
ORD-0042-0003164,CUST-0000725,2573.19,COD,DELIVERED,12,0,0,0,110037,MEDIUM,0.1753,apparel,True,2026-01-16T09:01:00+00:00,DELIVERED
ORD-0042-0003165,CUST-0002386,1687.93,COD,RTO,60,8,1,5,110172,HIGH,0.3746,electronics,False,2026-01-16T09:08:00+00:00,RTO
ORD-0042-0003166,CUST-0002945,1982.79,PREPAID,DELIVERED,1275,24,0,18,110197,LOW,0.0918,jewellery,False,2026-01-16T09:15:00+00:00,DELIVERED
ORD-0042-0003167,CUST-0001053,1706.37,PREPAID,DELIVERED,945,4,1,3,110132,LOW,0.1345,home,False,2026-01-16T09:22:00+00:00,DELIVERED
ORD-0042-0003168,CUST-0001792,1049.68,PREPAID,DELIVERED,748,10,1,8,110109,LOW,0.1418,apparel,False,2026-01-16T09:29:00+00:00,DELIVERED
ORD-0042-0003169,CUST-0003015,3392.80,PREPAID,DELIVERED,1143,2,0,2,110163,HIGH,0.3834,apparel,False,2026-01-16T09:36:00+00:00,DELIVERED
ORD-0042-0003170,CUST-0002593,1855.08,COD,DELIVERED,984,19,0,15,110017,HIGH,0.3607,beauty,False,2026-01-16T09:43:00+00:00,DELIVERED
ORD-0042-0003171,CUST-0000619,885.56,PREPAID,DELIVERED,1486,12,1,7,110045,HIGH,0.3911,beauty,False,2026-01-16T09:50:00+00:00,DELIVERED
ORD-0042-0003172,CUST-0000359,2410.89,PREPAID,RTO,686,6,1,3,110174,LOW,0.1228,apparel,False,2026-01-16T09:57:00+00:00,RTO
ORD-0042-0003173,CUST-0003103,2481.97,COD,DELIVERED,60,3,1,3,110046,LOW,0.1454,home,False,2026-01-16T10:04:00+00:00,DELIVERED
ORD-0042-0003174,CUST-0000082,629.16,PREPAID,DELIVERED,1102,19,0,13,110088,HIGH,0.4178,electronics,False,2026-01-16T10:11:00+00:00,DELIVERED
ORD-0042-0003175,CUST-0001519,3867.30,COD,DELIVERED,74,7,2,1,110055,HIGH,0.3046,apparel,False,2026-01-16T10:18:00+00:00,DELIVERED
ORD-0042-0003176,CUST-0002443,917.87,COD,DELIVERED,624,13,0,9,110032,LOW,0.1097,apparel,False,2026-01-16T10:25:00+00:00,DELIVERED
ORD-0042-0003177,CUST-0000971,1895.32,COD,DELIVERED,1216,4,0,1,110028,MEDIUM,0.1992,home,False,2026-01-16T10:32:00+00:00,DELIVERED
ORD-0042-0003178,CUST-0002736,642.16,COD,DELIVERED,5,0,0,0,110213,MEDIUM,0.2506,footwear,True,2026-01-16T10:39:00+00:00,DELIVERED
ORD-0042-0003179,CUST-0002206,2513.66,COD,RTO,591,8,1,6,110085,MEDIUM,0.1997,grocery,False,2026-01-16T10:46:00+00:00,RTO
ORD-0042-0003180,CUST-0001621,616.84,COD,DELIVERED,35,0,0,0,110149,MEDIUM,0.1909,grocery,True,2026-01-16T10:53:00+00:00,DELIVERED
ORD-0042-0003181,CUST-0000850,796.91,COD,DELIVERED,772,6,2,6,110126,LOW,0.0939,home,False,2026-01-16T11:00:00+00:00,DELIVERED
ORD-0042-0003182,CUST-0001424,2605.67,COD,DELIVERED,202,0,0,0,110221,LOW,0.1012,apparel,False,2026-01-16T11:07:00+00:00,DELIVERED
ORD-0042-0003183,CUST-0003212,2572.35,COD,DELIVERED,1085,17,2,17,110127,HIGH,0.3558,electronics,False,2026-01-16T11:14:00+00:00,DELIVERED
ORD-0042-0003184,CUST-0000155,8657.75,COD,DELIVERED,1545,15,3,12,110119,LOW,0.1119,home,False,2026-01-16T11:21:00+00:00,DELIVERED
ORD-0042-0003185,CUST-0000373,4459.47,COD,DELIVERED,24,0,0,0,110133,MEDIUM,0.2785,grocery,True,2026-01-16T11:28:00+00:00,DELIVERED
ORD-0042-0003186,CUST-0001443,1616.10,COD,DELIVERED,1223,14,0,10,110159,MEDIUM,0.2802,footwear,False,2026-01-16T11:35:00+00:00,DELIVERED
ORD-0042-0003187,CUST-0000917,961.54,COD,RTO,4,0,0,0,110138,HIGH,0.3491,apparel,True,2026-01-16T11:42:00+00:00,RTO
ORD-0042-0003188,CUST-0001254,699.96,COD,DELIVERED,479,17,1,14,110216,HIGH,0.3834,home,False,2026-01-16T11:49:00+00:00,DELIVERED
ORD-0042-0003189,CUST-0002968,1156.77,COD,DELIVERED,1563,10,1,6,110146,MEDIUM,0.2047,apparel,False,2026-01-16T11:56:00+00:00,DELIVERED
ORD-0042-0003190,CUST-0001750,1263.92,PREPAID,RTO,180,11,3,5,110208,HIGH,0.4468,apparel,False,2026-01-16T12:03:00+00:00,RTO
ORD-0042-0003191,CUST-0001027,1192.59,COD,DELIVERED,1055,19,0,14,110216,HIGH,0.3834,home,False,2026-01-16T12:10:00+00:00,DELIVERED
ORD-0042-0003192,CUST-0001055,1143.85,COD,DELIVERED,105,10,0,5,110140,HIGH,0.3177,grocery,False,2026-01-16T12:17:00+00:00,DELIVERED
ORD-0042-0003193,CUST-0001741,654.68,COD,DELIVERED,1107,13,1,12,110057,HIGH,0.3222,footwear,False,2026-01-16T12:24:00+00:00,DELIVERED
ORD-0042-0003194,CUST-0002470,2814.40,COD,DELIVERED,175,9,1,5,110061,MEDIUM,0.2600,apparel,False,2026-01-16T12:31:00+00:00,DELIVERED
ORD-0042-0003195,CUST-0000593,1563.08,COD,DELIVERED,1543,10,1,8,110127,HIGH,0.3558,apparel,False,2026-01-16T12:38:00+00:00,DELIVERED
ORD-0042-0003196,CUST-0001753,885.58,COD,DELIVERED,68,4,0,3,110152,LOW,0.0907,grocery,False,2026-01-16T12:45:00+00:00,DELIVERED
ORD-0042-0003197,CUST-0001853,3267.33,COD,DELIVERED,701,10,1,10,110123,LOW,0.1116,home,False,2026-01-16T12:52:00+00:00,DELIVERED
ORD-0042-0003198,CUST-0003009,1400.98,COD,DELIVERED,24,0,0,0,110064,MEDIUM,0.1882,apparel,True,2026-01-16T12:59:00+00:00,DELIVERED
ORD-0042-0003199,CUST-0001236,4192.29,COD,RTO,20,0,0,0,110164,MEDIUM,0.1711,home,True,2026-01-16T13:06:00+00:00,RTO
ORD-0042-0003200,CUST-0003138,359.55,COD,DELIVERED,173,9,1,8,110121,LOW,0.1523,home,False,2026-01-16T13:13:00+00:00,DELIVERED
ORD-0042-0003201,CUST-0001352,753.60,COD,DELIVERED,24,0,0,0,110015,LOW,0.1319,grocery,True,2026-01-16T13:20:00+00:00,DELIVERED
ORD-0042-0003202,CUST-0001930,1392.47,COD,DELIVERED,1360,16,0,13,110121,LOW,0.1523,jewellery,False,2026-01-16T13:27:00+00:00,DELIVERED
ORD-0042-0003203,CUST-0003161,1705.06,COD,DELIVERED,599,12,0,11,110032,LOW,0.1097,apparel,False,2026-01-16T13:34:00+00:00,DELIVERED
ORD-0042-0003204,CUST-0003192,1170.76,COD,RTO,720,6,2,5,110045,HIGH,0.3911,beauty,False,2026-01-16T13:41:00+00:00,RTO
ORD-0042-0003205,CUST-0001359,1235.57,COD,DELIVERED,1318,17,1,16,110060,MEDIUM,0.2366,footwear,False,2026-01-16T13:48:00+00:00,DELIVERED
ORD-0042-0003206,CUST-0001578,5826.74,COD,DELIVERED,16,0,0,0,110129,MEDIUM,0.1967,beauty,True,2026-01-16T13:55:00+00:00,DELIVERED
ORD-0042-0003207,CUST-0003188,1483.98,COD,DELIVERED,1262,5,0,5,110231,LOW,0.1271,electronics,False,2026-01-16T14:02:00+00:00,DELIVERED
ORD-0042-0003208,CUST-0000724,8633.59,COD,RTO,1,0,0,0,110176,LOW,0.1122,electronics,True,2026-01-16T14:09:00+00:00,RTO
ORD-0042-0003209,CUST-0002914,2291.83,PREPAID,DELIVERED,144,10,0,4,110077,HIGH,0.3519,home,False,2026-01-16T14:16:00+00:00,DELIVERED
ORD-0042-0003210,CUST-0001869,745.70,COD,DELIVERED,1323,6,0,1,110065,LOW,0.1196,grocery,False,2026-01-16T14:23:00+00:00,DELIVERED
ORD-0042-0003211,CUST-0001941,2732.62,COD,DELIVERED,34,0,0,0,110031,MEDIUM,0.2336,grocery,True,2026-01-16T14:30:00+00:00,DELIVERED
ORD-0042-0003212,CUST-0003174,4144.87,COD,DELIVERED,500,17,0,16,110055,HIGH,0.3046,home,False,2026-01-16T14:37:00+00:00,DELIVERED
ORD-0042-0003213,CUST-0003017,2909.96,COD,DELIVERED,888,10,1,5,110133,MEDIUM,0.2785,home,False,2026-01-16T14:44:00+00:00,DELIVERED
ORD-0042-0003214,CUST-0002262,1711.57,COD,DELIVERED,8,0,0,0,110161,HIGH,0.3706,beauty,True,2026-01-16T14:51:00+00:00,DELIVERED
ORD-0042-0003215,CUST-0000707,1678.32,COD,RTO,106,6,2,3,110170,HIGH,0.3286,footwear,False,2026-01-16T14:58:00+00:00,RTO
ORD-0042-0003216,CUST-0001172,1752.44,PREPAID,RTO,20,0,0,0,110014,HIGH,0.3868,electronics,True,2026-01-16T15:05:00+00:00,RTO
ORD-0042-0003217,CUST-0003204,4489.68,COD,RTO,1568,5,2,3,110046,LOW,0.1454,apparel,False,2026-01-16T15:12:00+00:00,RTO
ORD-0042-0003218,CUST-0002268,302.46,COD,DELIVERED,23,3,0,0,110155,MEDIUM,0.2630,jewellery,False,2026-01-16T15:19:00+00:00,DELIVERED
ORD-0042-0003219,CUST-0000717,2864.16,PREPAID,DELIVERED,25,0,0,0,110082,HIGH,0.4150,apparel,True,2026-01-16T15:26:00+00:00,DELIVERED
ORD-0042-0003220,CUST-0002339,3047.56,COD,DELIVERED,201,2,0,1,110083,MEDIUM,0.1892,beauty,False,2026-01-16T15:33:00+00:00,DELIVERED
ORD-0042-0003221,CUST-0000275,1148.88,COD,DELIVERED,1569,14,0,14,110092,LOW,0.0917,beauty,False,2026-01-16T15:40:00+00:00,DELIVERED
ORD-0042-0003222,CUST-0001790,4306.54,PREPAID,DELIVERED,463,12,0,10,110101,LOW,0.1438,apparel,False,2026-01-16T15:47:00+00:00,DELIVERED
ORD-0042-0003223,CUST-0001690,410.40,COD,DELIVERED,501,18,0,13,110224,LOW,0.0870,electronics,False,2026-01-16T15:54:00+00:00,DELIVERED
ORD-0042-0003224,CUST-0002516,1611.01,COD,RTO,1579,7,1,6,110005,LOW,0.1229,home,False,2026-01-16T16:01:00+00:00,RTO
ORD-0042-0003225,CUST-0000487,1807.25,PREPAID,DELIVERED,565,15,1,14,110110,LOW,0.1303,footwear,False,2026-01-16T16:08:00+00:00,DELIVERED
ORD-0042-0003226,CUST-0001221,1699.83,COD,RTO,1,0,0,0,110151,LOW,0.1268,apparel,True,2026-01-16T16:15:00+00:00,RTO
ORD-0042-0003227,CUST-0000325,1931.77,COD,RTO,892,6,4,2,110099,MEDIUM,0.2236,home,False,2026-01-16T16:22:00+00:00,RTO
ORD-0042-0003228,CUST-0001410,1046.67,COD,DELIVERED,1594,12,2,6,110106,MEDIUM,0.2447,grocery,False,2026-01-16T16:29:00+00:00,DELIVERED
ORD-0042-0003229,CUST-0000442,2008.43,COD,DELIVERED,21,0,0,0,110165,LOW,0.1115,home,True,2026-01-16T16:36:00+00:00,DELIVERED
ORD-0042-0003230,CUST-0001510,188.40,COD,DELIVERED,1292,7,0,1,110164,MEDIUM,0.1711,apparel,False,2026-01-16T16:43:00+00:00,DELIVERED
ORD-0042-0003231,CUST-0001196,2236.35,PREPAID,DELIVERED,639,23,0,17,110227,LOW,0.1073,jewellery,False,2026-01-16T16:50:00+00:00,DELIVERED
ORD-0042-0003232,CUST-0002390,7521.83,COD,RTO,19,0,0,0,110050,LOW,0.0828,grocery,True,2026-01-16T16:57:00+00:00,RTO
ORD-0042-0003233,CUST-0002820,1196.96,COD,DELIVERED,258,10,0,8,110007,MEDIUM,0.2504,jewellery,False,2026-01-16T17:04:00+00:00,DELIVERED
ORD-0042-0003234,CUST-0001159,2018.72,COD,RTO,1124,4,0,0,110226,HIGH,0.3027,footwear,False,2026-01-16T17:11:00+00:00,RTO
ORD-0042-0003235,CUST-0002318,3472.60,PREPAID,DELIVERED,21,0,0,0,110115,HIGH,0.3635,home,True,2026-01-16T17:18:00+00:00,DELIVERED
ORD-0042-0003236,CUST-0002039,1547.70,COD,DELIVERED,12,0,0,0,110060,MEDIUM,0.2366,home,True,2026-01-16T17:25:00+00:00,DELIVERED
ORD-0042-0003237,CUST-0002417,2720.06,PREPAID,DELIVERED,74,3,3,3,110129,MEDIUM,0.1967,footwear,False,2026-01-16T17:32:00+00:00,DELIVERED
ORD-0042-0003238,CUST-0002230,1637.31,COD,DELIVERED,32,0,0,0,110036,LOW,0.0860,electronics,True,2026-01-16T17:39:00+00:00,DELIVERED
ORD-0042-0003239,CUST-0002322,2019.51,COD,DELIVERED,30,0,0,0,110052,MEDIUM,0.1701,beauty,True,2026-01-16T17:46:00+00:00,DELIVERED
ORD-0042-0003240,CUST-0000059,811.34,COD,DELIVERED,646,17,1,16,110141,LOW,0.0962,electronics,False,2026-01-16T17:53:00+00:00,DELIVERED
ORD-0042-0003241,CUST-0003158,4253.33,PREPAID,DELIVERED,1542,2,0,2,110126,LOW,0.0939,beauty,False,2026-01-16T18:00:00+00:00,DELIVERED
ORD-0042-0003242,CUST-0000599,1840.25,COD,DELIVERED,296,10,2,6,110072,LOW,0.1217,home,False,2026-01-16T18:07:00+00:00,DELIVERED
ORD-0042-0003243,CUST-0000442,5489.38,PREPAID,DELIVERED,759,15,0,13,110183,MEDIUM,0.2298,home,False,2026-01-16T18:14:00+00:00,DELIVERED
ORD-0042-0003244,CUST-0000556,567.51,COD,DELIVERED,903,3,2,3,110040,MEDIUM,0.2131,jewellery,False,2026-01-16T18:21:00+00:00,DELIVERED
ORD-0042-0003245,CUST-0000264,1133.45,PREPAID,RTO,862,2,0,2,110144,MEDIUM,0.2659,jewellery,False,2026-01-16T18:28:00+00:00,RTO
ORD-0042-0003246,CUST-0001007,1171.98,COD,DELIVERED,13,0,0,0,110031,MEDIUM,0.2336,home,True,2026-01-16T18:35:00+00:00,DELIVERED
ORD-0042-0003247,CUST-0000696,1211.19,PREPAID,DELIVERED,35,0,0,0,110049,LOW,0.0837,grocery,True,2026-01-16T18:42:00+00:00,DELIVERED
ORD-0042-0003248,CUST-0002992,1637.07,COD,DELIVERED,32,0,0,0,110169,MEDIUM,0.1826,beauty,True,2026-01-16T18:49:00+00:00,DELIVERED
ORD-0042-0003249,CUST-0001628,2058.85,COD,DELIVERED,1332,5,1,0,110235,MEDIUM,0.2065,home,False,2026-01-16T18:56:00+00:00,DELIVERED
ORD-0042-0003250,CUST-0001433,1453.82,COD,DELIVERED,28,0,0,0,110179,LOW,0.0916,apparel,True,2026-01-16T19:03:00+00:00,DELIVERED
ORD-0042-0003251,CUST-0001301,4620.08,COD,DELIVERED,1192,18,0,16,110091,MEDIUM,0.2717,footwear,False,2026-01-16T19:10:00+00:00,DELIVERED
ORD-0042-0003252,CUST-0000093,1360.23,COD,DELIVERED,6,0,0,0,110078,HIGH,0.3974,apparel,True,2026-01-16T19:17:00+00:00,DELIVERED
ORD-0042-0003253,CUST-0003087,1929.73,PREPAID,DELIVERED,1284,3,0,2,110062,HIGH,0.4057,home,False,2026-01-16T19:24:00+00:00,DELIVERED
ORD-0042-0003254,CUST-0000568,2319.07,COD,RTO,15,0,0,0,110195,MEDIUM,0.2789,beauty,True,2026-01-16T19:31:00+00:00,RTO
ORD-0042-0003255,CUST-0002777,2286.24,COD,DELIVERED,153,4,0,4,110077,HIGH,0.3519,footwear,False,2026-01-16T19:38:00+00:00,DELIVERED
